# T  muB  muS  muQ  dnB
  8.000000e+01   8.775000e+02   0.000000e+00   1.600000e+01   6.823348e-01
  8.000000e+01   8.775000e+02   0.000000e+00   1.700000e+01   6.865751e-01
  8.000000e+01   8.775000e+02   0.000000e+00   1.800000e+01   6.908459e-01
  8.000000e+01   8.775000e+02   0.000000e+00   1.900000e+01   6.951470e-01
  8.000000e+01   8.765000e+02   0.000000e+00   2.000000e+01   6.807484e-01
  8.000000e+01   8.765000e+02   0.000000e+00   2.100000e+01   6.850903e-01
  8.000000e+01   8.765000e+02   0.000000e+00   2.200000e+01   6.894617e-01
  8.000000e+01   8.765000e+02   0.000000e+00   2.300000e+01   6.938624e-01
  8.000000e+01   8.755000e+02   0.000000e+00   2.400000e+01   6.797609e-01
  8.000000e+01   8.755000e+02   0.000000e+00   2.500000e+01   6.842006e-01
  8.000000e+01   8.755000e+02   0.000000e+00   2.600000e+01   6.886689e-01
  8.000000e+01   8.755000e+02   0.000000e+00   2.700000e+01   6.931337e-01
  8.000000e+01   8.745000e+02   0.000000e+00   2.800000e+01   6.792842e-01
  8.000000e+01   8.745000e+02   0.000000e+00   2.900000e+01   6.837257e-01
  8.000000e+01   8.745000e+02   0.000000e+00   3.000000e+01   6.881918e-01
  8.000000e+01   8.745000e+02   0.000000e+00   3.100000e+01   6.926822e-01
  8.000000e+01   8.735000e+02   0.000000e+00   3.200000e+01   6.791085e-01
  8.000000e+01   8.735000e+02   0.000000e+00   3.300000e+01   6.836301e-01
  8.000000e+01   8.735000e+02   0.000000e+00   3.400000e+01   6.881755e-01
  8.000000e+01   8.725000e+02   0.000000e+00   3.500000e+01   6.748641e-01
  8.000000e+01   8.725000e+02   0.000000e+00   3.600000e+01   6.794396e-01
  8.000000e+01   8.725000e+02   0.000000e+00   3.700000e+01   6.840382e-01
  8.000000e+01   8.725000e+02   0.000000e+00   3.800000e+01   6.886596e-01
  8.000000e+01   8.715000e+02   0.000000e+00   3.900000e+01   6.755321e-01
  8.000000e+01   8.715000e+02   0.000000e+00   4.000000e+01   6.799778e-01
  8.000000e+01   8.715000e+02   0.000000e+00   4.100000e+01   6.844409e-01
  8.000000e+01   8.715000e+02   0.000000e+00   4.200000e+01   6.889214e-01
  8.000000e+01   8.705000e+02   0.000000e+00   4.300000e+01   6.760299e-01
  8.000000e+01   8.705000e+02   0.000000e+00   4.400000e+01   6.805334e-01
  8.000000e+01   8.705000e+02   0.000000e+00   4.500000e+01   6.850539e-01
  8.000000e+01   8.695000e+02   0.000000e+00   4.600000e+01   6.722158e-01
  8.000000e+01   8.695000e+02   0.000000e+00   4.700000e+01   6.763277e-01
  8.000000e+01   8.695000e+02   0.000000e+00   4.800000e+01   6.804498e-01
  8.000000e+01   8.685000e+02   0.000000e+00   4.900000e+01   6.678544e-01
  8.000000e+01   8.685000e+02   0.000000e+00   5.000000e+01   6.718544e-01
  8.000000e+01   8.685000e+02   0.000000e+00   5.100000e+01   6.751585e-01
  8.000000e+01   8.685000e+02   0.000000e+00   5.200000e+01   6.784747e-01
  8.000000e+01   8.675000e+02   0.000000e+00   5.300000e+01   6.654821e-01
  8.000000e+01   8.675000e+02   0.000000e+00   5.400000e+01   6.669767e-01
  8.000000e+01   8.675000e+02   0.000000e+00   5.500000e+01   6.642789e-01
  8.000000e+01   8.665000e+02   0.000000e+00   5.600000e+01   6.516845e-01
  8.000000e+01   8.665000e+02   0.000000e+00   5.700000e+01   6.532415e-01
  8.000000e+01   8.665000e+02   0.000000e+00   5.800000e+01   6.563185e-01
  8.000000e+01   8.655000e+02   0.000000e+00   5.900000e+01   6.447130e-01
  8.000000e+01   8.655000e+02   0.000000e+00   6.000000e+01   6.490939e-01
  8.000000e+01   8.655000e+02   0.000000e+00   6.100000e+01   6.534867e-01
  8.000000e+01   8.645000e+02   0.000000e+00   6.200000e+01   6.420878e-01
  8.000000e+01   8.645000e+02   0.000000e+00   6.300000e+01   6.464935e-01
  8.000000e+01   8.645000e+02   0.000000e+00   6.400000e+01   6.509109e-01
  8.000000e+01   8.635000e+02   0.000000e+00   6.500000e+01   6.397144e-01
  8.000000e+01   8.635000e+02   0.000000e+00   6.600000e+01   6.441443e-01
  8.000000e+01   8.635000e+02   0.000000e+00   6.700000e+01   6.485858e-01
  8.000000e+01   8.625000e+02   0.000000e+00   6.800000e+01   6.375876e-01
  8.000000e+01   8.625000e+02   0.000000e+00   6.900000e+01   6.422224e-01
  8.000000e+01   8.615000e+02   0.000000e+00   7.000000e+01   6.033443e-01
  8.000000e+01   8.615000e+02   0.000000e+00   7.100000e+01   6.363891e-01
  8.000000e+01   8.615000e+02   0.000000e+00   7.200000e+01   6.412697e-01
  8.000000e+01   8.605000e+02   0.000000e+00   7.300000e+01   6.273666e-01
  8.000000e+01   8.605000e+02   0.000000e+00   7.400000e+01   6.356515e-01
  8.000000e+01   8.605000e+02   0.000000e+00   7.500000e+01   6.405588e-01
  8.000000e+01   8.595000e+02   0.000000e+00   7.600000e+01   6.302307e-01
  8.000000e+01   8.595000e+02   0.000000e+00   7.700000e+01   6.351497e-01
  8.000000e+01   8.585000e+02   0.000000e+00   7.800000e+01   5.888956e-01
  8.000000e+01   8.585000e+02   0.000000e+00   7.900000e+01   6.299328e-01
  8.000000e+01   8.585000e+02   0.000000e+00   8.000000e+01   6.348762e-01
  8.000000e+01   8.575000e+02   0.000000e+00   8.100000e+01   6.139066e-01
  8.000000e+01   8.575000e+02   0.000000e+00   8.200000e+01   6.298574e-01
  8.000000e+01   8.565000e+02   0.000000e+00   8.300000e+01   5.758911e-01
  8.000000e+01   8.565000e+02   0.000000e+00   8.400000e+01   6.250217e-01
  8.000000e+01   8.565000e+02   0.000000e+00   8.500000e+01   6.299975e-01
  8.000000e+01   8.555000e+02   0.000000e+00   8.600000e+01   6.012886e-01
  8.000000e+01   8.555000e+02   0.000000e+00   8.700000e+01   6.252189e-01
  8.000000e+01   8.545000e+02   0.000000e+00   8.800000e+01   5.739048e-01
  8.000000e+01   8.545000e+02   0.000000e+00   8.900000e+01   6.205638e-01
  8.000000e+01   8.545000e+02   0.000000e+00   9.000000e+01   6.254323e-01
  8.000000e+01   8.535000e+02   0.000000e+00   9.100000e+01   5.980727e-01
  8.000000e+01   8.535000e+02   0.000000e+00   9.200000e+01   6.209537e-01
  8.000000e+01   8.525000e+02   0.000000e+00   9.300000e+01   5.773417e-01
  8.000000e+01   8.525000e+02   0.000000e+00   9.400000e+01   6.166405e-01
  8.000000e+01   8.525000e+02   0.000000e+00   9.500000e+01   6.215330e-01
  8.000000e+01   8.515000e+02   0.000000e+00   9.600000e+01   6.002786e-01
  8.000000e+01   8.515000e+02   0.000000e+00   9.700000e+01   6.173873e-01
  8.000000e+01   8.505000e+02   0.000000e+00   9.800000e+01   5.840005e-01
  8.000000e+01   8.505000e+02   0.000000e+00   9.900000e+01   6.133993e-01
  8.000000e+01   8.495000e+02   0.000000e+00   1.000000e+02   5.703381e-01
  8.000000e+01   8.495000e+02   0.000000e+00   1.010000e+02   6.055650e-01
  8.000000e+01   8.485000e+02   0.000000e+00   1.020000e+02   5.586136e-01
  8.000000e+01   8.485000e+02   0.000000e+00   1.030000e+02   5.920283e-01
  8.000000e+01   8.485000e+02   0.000000e+00   1.040000e+02   6.099689e-01
  8.000000e+01   8.475000e+02   0.000000e+00   1.050000e+02   5.804638e-01
  8.000000e+01   8.475000e+02   0.000000e+00   1.060000e+02   6.060279e-01
  8.000000e+01   8.465000e+02   0.000000e+00   1.070000e+02   5.705718e-01
  8.000000e+01   8.465000e+02   0.000000e+00   1.080000e+02   6.006288e-01
  8.000000e+01   8.455000e+02   0.000000e+00   1.090000e+02   5.621086e-01
  8.000000e+01   8.455000e+02   0.000000e+00   1.100000e+02   5.909641e-01
  8.000000e+01   8.445000e+02   0.000000e+00   1.110000e+02   5.548742e-01
  8.000000e+01   8.445000e+02   0.000000e+00   1.120000e+02   5.826219e-01
  8.000000e+01   8.435000e+02   0.000000e+00   1.130000e+02   5.487029e-01
  8.000000e+01   8.435000e+02   0.000000e+00   1.140000e+02   5.753279e-01
  8.000000e+01   8.425000e+02   0.000000e+00   1.150000e+02   5.433204e-01
  8.000000e+01   8.425000e+02   0.000000e+00   1.160000e+02   5.689939e-01
  8.000000e+01   8.415000e+02   0.000000e+00   1.170000e+02   5.387453e-01
  8.000000e+01   8.415000e+02   0.000000e+00   1.180000e+02   5.635339e-01
  8.000000e+01   8.405000e+02   0.000000e+00   1.190000e+02   5.348794e-01
  8.000000e+01   8.405000e+02   0.000000e+00   1.200000e+02   5.588425e-01
  8.000000e+01   8.395000e+02   0.000000e+00   1.210000e+02   5.316387e-01
  8.000000e+01   8.395000e+02   0.000000e+00   1.220000e+02   5.548302e-01
  8.000000e+01   8.385000e+02   0.000000e+00   1.230000e+02   5.289513e-01
  8.000000e+01   8.385000e+02   0.000000e+00   1.240000e+02   5.514199e-01
  8.000000e+01   8.375000e+02   0.000000e+00   1.250000e+02   5.267553e-01
  8.000000e+01   8.375000e+02   0.000000e+00   1.260000e+02   5.485414e-01
  8.000000e+01   8.365000e+02   0.000000e+00   1.270000e+02   5.249895e-01
  8.000000e+01   8.365000e+02   0.000000e+00   1.280000e+02   5.461319e-01
  8.000000e+01   8.355000e+02   0.000000e+00   1.290000e+02   5.236078e-01
  8.000000e+01   8.355000e+02   0.000000e+00   1.300000e+02   5.441467e-01
  8.000000e+01   8.345000e+02   0.000000e+00   1.310000e+02   5.225729e-01
  8.000000e+01   8.345000e+02   0.000000e+00   1.320000e+02   5.425420e-01
  8.000000e+01   8.335000e+02   0.000000e+00   1.330000e+02   5.218491e-01
  8.000000e+01   8.325000e+02   0.000000e+00   1.340000e+02   5.022921e-01
  8.000000e+01   8.325000e+02   0.000000e+00   1.350000e+02   5.214051e-01
  8.000000e+01   8.315000e+02   0.000000e+00   1.360000e+02   5.025944e-01
  8.000000e+01   8.315000e+02   0.000000e+00   1.370000e+02   5.212129e-01
  8.000000e+01   8.305000e+02   0.000000e+00   1.380000e+02   5.030988e-01
  8.000000e+01   8.305000e+02   0.000000e+00   1.390000e+02   5.212479e-01
  8.000000e+01   8.295000e+02   0.000000e+00   1.400000e+02   5.037830e-01
  8.000000e+01   8.295000e+02   0.000000e+00   1.410000e+02   5.214509e-01
  8.000000e+01   8.285000e+02   0.000000e+00   1.420000e+02   5.045841e-01
  8.000000e+01   8.275000e+02   0.000000e+00   1.430000e+02   4.885441e-01
  8.000000e+01   8.275000e+02   0.000000e+00   1.440000e+02   5.055312e-01
  8.000000e+01   8.265000e+02   0.000000e+00   1.450000e+02   4.900176e-01
  8.000000e+01   8.265000e+02   0.000000e+00   1.460000e+02   5.066102e-01
  8.000000e+01   8.255000e+02   0.000000e+00   1.470000e+02   4.915924e-01
  8.000000e+01   8.255000e+02   0.000000e+00   1.480000e+02   5.078084e-01
  8.000000e+01   8.245000e+02   0.000000e+00   1.490000e+02   4.932583e-01
  8.000000e+01   8.235000e+02   0.000000e+00   1.500000e+02   4.793681e-01
  8.000000e+01   8.235000e+02   0.000000e+00   1.510000e+02   4.950061e-01
  8.000000e+01   8.225000e+02   0.000000e+00   1.520000e+02   4.815248e-01
  8.000000e+01   8.225000e+02   0.000000e+00   1.530000e+02   4.968276e-01
  8.000000e+01   8.215000e+02   0.000000e+00   1.540000e+02   4.837337e-01
  8.000000e+01   8.205000e+02   0.000000e+00   1.550000e+02   4.712037e-01
  8.000000e+01   8.205000e+02   0.000000e+00   1.560000e+02   4.859028e-01
  8.000000e+01   8.195000e+02   0.000000e+00   1.570000e+02   4.736424e-01
  8.000000e+01   8.195000e+02   0.000000e+00   1.580000e+02   4.879553e-01
  8.000000e+01   8.185000e+02   0.000000e+00   1.590000e+02   4.760203e-01
  8.000000e+01   8.175000e+02   0.000000e+00   1.600000e+02   4.645722e-01
  8.000000e+01   8.175000e+02   0.000000e+00   1.610000e+02   4.784201e-01
  8.000000e+01   8.165000e+02   0.000000e+00   1.620000e+02   4.672606e-01
  8.000000e+01   8.165000e+02   0.000000e+00   1.630000e+02   4.808385e-01
  8.000000e+01   8.155000e+02   0.000000e+00   1.640000e+02   4.699545e-01
  8.000000e+01   8.145000e+02   0.000000e+00   1.650000e+02   4.594946e-01
  8.000000e+01   8.145000e+02   0.000000e+00   1.660000e+02   4.726517e-01
  8.000000e+01   8.135000e+02   0.000000e+00   1.670000e+02   4.624376e-01
  8.000000e+01   8.125000e+02   0.000000e+00   1.680000e+02   4.526110e-01
  8.000000e+01   8.125000e+02   0.000000e+00   1.690000e+02   4.653715e-01
  8.000000e+01   8.115000e+02   0.000000e+00   1.700000e+02   4.557650e-01
  8.000000e+01   8.115000e+02   0.000000e+00   1.710000e+02   4.682255e-01
  8.000000e+01   8.105000e+02   0.000000e+00   1.720000e+02   4.586111e-01
  8.000000e+01   8.095000e+02   0.000000e+00   1.730000e+02   4.493413e-01
  8.000000e+01   8.095000e+02   0.000000e+00   1.740000e+02   4.609999e-01
  8.000000e+01   8.085000e+02   0.000000e+00   1.750000e+02   4.519274e-01
  8.000000e+01   8.075000e+02   0.000000e+00   1.760000e+02   4.431722e-01
  8.000000e+01   8.075000e+02   0.000000e+00   1.770000e+02   4.544999e-01
  8.000000e+01   8.065000e+02   0.000000e+00   1.780000e+02   4.459232e-01
  8.000000e+01   8.055000e+02   0.000000e+00   1.790000e+02   4.376396e-01
  8.000000e+01   8.055000e+02   0.000000e+00   1.800000e+02   4.486539e-01
  8.000000e+01   8.045000e+02   0.000000e+00   1.810000e+02   4.405322e-01
  8.000000e+01   8.035000e+02   0.000000e+00   1.820000e+02   4.326820e-01
  8.000000e+01   8.035000e+02   0.000000e+00   1.830000e+02   4.433993e-01
  8.000000e+01   8.025000e+02   0.000000e+00   1.840000e+02   4.356962e-01
  8.000000e+01   8.015000e+02   0.000000e+00   1.850000e+02   4.282450e-01
  8.000000e+01   8.015000e+02   0.000000e+00   1.860000e+02   4.379907e-01
  8.000000e+01   8.005000e+02   0.000000e+00   1.870000e+02   4.301935e-01
  8.000000e+01   7.995000e+02   0.000000e+00   1.880000e+02   4.226415e-01
  8.000000e+01   7.995000e+02   0.000000e+00   1.890000e+02   4.316767e-01
  8.000000e+01   7.985000e+02   0.000000e+00   1.900000e+02   4.242749e-01
  8.000000e+01   7.975000e+02   0.000000e+00   1.910000e+02   4.171016e-01
  8.000000e+01   7.975000e+02   0.000000e+00   1.920000e+02   4.259245e-01
  8.000000e+01   7.965000e+02   0.000000e+00   1.930000e+02   4.188892e-01
  8.000000e+01   7.955000e+02   0.000000e+00   1.940000e+02   4.120671e-01
  8.000000e+01   7.955000e+02   0.000000e+00   1.950000e+02   4.206877e-01
  8.000000e+01   7.945000e+02   0.000000e+00   1.960000e+02   4.139926e-01
  8.000000e+01   7.935000e+02   0.000000e+00   1.970000e+02   4.070777e-01
  8.000000e+01   7.925000e+02   0.000000e+00   1.980000e+02   3.998845e-01
  8.000000e+01   7.925000e+02   0.000000e+00   1.990000e+02   4.060317e-01
  8.000000e+01   7.915000e+02   0.000000e+00   2.000000e+02   3.990378e-01
  8.000000e+01   7.905000e+02   0.000000e+00   2.010000e+02   3.922547e-01
  8.000000e+01   7.895000e+02   0.000000e+00   2.020000e+02   3.835351e-01
  8.000000e+01   7.895000e+02   0.000000e+00   2.030000e+02   3.917551e-01
  8.000000e+01   7.885000e+02   0.000000e+00   2.040000e+02   3.853480e-01
  8.000000e+01   7.875000e+02   0.000000e+00   2.050000e+02   3.791293e-01
  8.000000e+01   7.865000e+02   0.000000e+00   2.060000e+02   3.616654e-01
  8.000000e+01   7.855000e+02   0.000000e+00   2.070000e+02   3.269607e-01
  8.000000e+01   7.855000e+02   0.000000e+00   2.080000e+02   3.676226e-01
  8.000000e+01   7.845000e+02   0.000000e+00   2.090000e+02   3.607035e-01
  8.000000e+01   7.835000e+02   0.000000e+00   2.100000e+02   3.443376e-01
  8.000000e+01   7.825000e+02   0.000000e+00   2.110000e+02   3.204236e-01
  8.000000e+01   7.815000e+02   0.000000e+00   2.120000e+02   3.002991e-01
  8.000000e+01   7.815000e+02   0.000000e+00   2.130000e+02   3.410445e-01
  8.000000e+01   7.805000e+02   0.000000e+00   2.140000e+02   3.271328e-01
  8.000000e+01   7.795000e+02   0.000000e+00   2.150000e+02   3.072224e-01
  8.000000e+01   7.785000e+02   0.000000e+00   2.160000e+02   2.897679e-01
  8.000000e+01   7.775000e+02   0.000000e+00   2.170000e+02   2.743480e-01
  8.000000e+01   7.765000e+02   0.000000e+00   2.180000e+02   2.606336e-01
  8.000000e+01   7.755000e+02   0.000000e+00   2.190000e+02   2.483642e-01
  8.000000e+01   7.755000e+02   0.000000e+00   2.200000e+02   2.705818e-01
  8.000000e+01   7.745000e+02   0.000000e+00   2.210000e+02   2.560767e-01
  8.000000e+01   7.735000e+02   0.000000e+00   2.220000e+02   2.430228e-01
  8.000000e+01   7.725000e+02   0.000000e+00   2.230000e+02   2.312247e-01
  8.000000e+01   7.715000e+02   0.000000e+00   2.240000e+02   2.205206e-01
  8.000000e+01   7.705000e+02   0.000000e+00   2.250000e+02   2.106956e-01
  8.000000e+01   7.695000e+02   0.000000e+00   2.260000e+02   1.995980e-01
  8.000000e+01   7.695000e+02   0.000000e+00   2.270000e+02   2.050051e-01
  8.000000e+01   7.685000e+02   0.000000e+00   2.280000e+02   1.953043e-01
  8.000000e+01   7.675000e+02   0.000000e+00   2.290000e+02   1.864487e-01
  8.000000e+01   7.665000e+02   0.000000e+00   2.300000e+02   1.782196e-01
  8.000000e+01   7.655000e+02   0.000000e+00   2.310000e+02   1.686611e-01
  8.000000e+01   7.645000e+02   0.000000e+00   2.320000e+02   1.600350e-01
  8.000000e+01   7.635000e+02   0.000000e+00   2.330000e+02   1.522079e-01
  8.000000e+01   7.625000e+02   0.000000e+00   2.340000e+02   1.450727e-01
  8.000000e+01   7.625000e+02   0.000000e+00   2.350000e+02   1.410391e-01
  8.000000e+01   7.615000e+02   0.000000e+00   2.360000e+02   1.268451e-01
  8.000000e+01   7.605000e+02   0.000000e+00   2.370000e+02   1.127032e-01
  8.000000e+01   7.595000e+02   0.000000e+00   2.380000e+02   1.034080e-01
  8.000000e+01   7.585000e+02   0.000000e+00   2.390000e+02   9.632438e-02
  8.000000e+01   7.575000e+02   0.000000e+00   2.400000e+02   9.049428e-02
  8.000000e+01   7.565000e+02   0.000000e+00   2.410000e+02   8.547946e-02
  8.000000e+01   7.555000e+02   0.000000e+00   2.420000e+02   8.104719e-02
  8.000000e+01   7.545000e+02   0.000000e+00   2.430000e+02   7.705977e-02
  8.000000e+01   7.535000e+02   0.000000e+00   2.440000e+02   7.342879e-02
  8.000000e+01   7.525000e+02   0.000000e+00   2.450000e+02   7.009365e-02
  8.000000e+01   7.515000e+02   0.000000e+00   2.460000e+02   6.451231e-02
  8.000000e+01   7.505000e+02   0.000000e+00   2.470000e+02   5.899270e-02
  8.000000e+01   7.495000e+02   0.000000e+00   2.480000e+02   5.443196e-02
  8.000000e+01   7.485000e+02   0.000000e+00   2.490000e+02   5.060674e-02
  8.050000e+01   8.085000e+02   0.000000e+00  -3.130000e+02   5.031167e-02
  8.050000e+01   8.095000e+02   0.000000e+00  -3.120000e+02   5.585550e-02
  8.050000e+01   8.105000e+02   0.000000e+00  -3.110000e+02   5.316702e-02
  8.050000e+01   8.115000e+02   0.000000e+00  -3.090000e+02   5.567265e-02
  8.050000e+01   8.125000e+02   0.000000e+00  -3.080000e+02   7.331298e-02
  8.050000e+01   8.135000e+02   0.000000e+00  -3.070000e+02   7.539736e-02
  8.050000e+01   8.145000e+02   0.000000e+00  -3.060000e+02   7.689104e-02
  8.050000e+01   8.155000e+02   0.000000e+00  -3.050000e+02   7.710943e-02
  8.050000e+01   8.155000e+02   0.000000e+00  -3.040000e+02   1.042534e-01
  8.050000e+01   8.165000e+02   0.000000e+00  -3.030000e+02   1.091068e-01
  8.050000e+01   8.175000e+02   0.000000e+00  -3.020000e+02   1.132584e-01
  8.050000e+01   8.185000e+02   0.000000e+00  -3.010000e+02   1.157074e-01
  8.050000e+01   8.185000e+02   0.000000e+00  -3.000000e+02   1.210798e-01
  8.050000e+01   8.195000e+02   0.000000e+00  -2.990000e+02   1.306780e-01
  8.050000e+01   8.205000e+02   0.000000e+00  -2.980000e+02   1.414251e-01
  8.050000e+01   8.215000e+02   0.000000e+00  -2.970000e+02   1.535197e-01
  8.050000e+01   8.215000e+02   0.000000e+00  -2.960000e+02   1.436526e-01
  8.050000e+01   8.225000e+02   0.000000e+00  -2.950000e+02   1.570653e-01
  8.050000e+01   8.235000e+02   0.000000e+00  -2.940000e+02   1.723938e-01
  8.050000e+01   8.235000e+02   0.000000e+00  -2.930000e+02   1.592525e-01
  8.050000e+01   8.245000e+02   0.000000e+00  -2.920000e+02   1.760830e-01
  8.050000e+01   8.255000e+02   0.000000e+00  -2.910000e+02   1.957796e-01
  8.050000e+01   8.255000e+02   0.000000e+00  -2.900000e+02   1.707839e-01
  8.050000e+01   8.265000e+02   0.000000e+00  -2.890000e+02   1.922602e-01
  8.050000e+01   8.275000e+02   0.000000e+00  -2.880000e+02   2.181396e-01
  8.050000e+01   8.285000e+02   0.000000e+00  -2.870000e+02   2.381858e-01
  8.050000e+01   8.285000e+02   0.000000e+00  -2.860000e+02   2.153317e-01
  8.050000e+01   8.295000e+02   0.000000e+00  -2.850000e+02   2.516666e-01
  8.050000e+01   8.305000e+02   0.000000e+00  -2.840000e+02   2.612619e-01
  8.050000e+01   8.305000e+02   0.000000e+00  -2.830000e+02   2.425729e-01
  8.050000e+01   8.315000e+02   0.000000e+00  -2.820000e+02   2.703409e-01
  8.050000e+01   8.325000e+02   0.000000e+00  -2.810000e+02   2.787123e-01
  8.050000e+01   8.325000e+02   0.000000e+00  -2.800000e+02   2.805227e-01
  8.050000e+01   8.335000e+02   0.000000e+00  -2.790000e+02   2.896341e-01
  8.050000e+01   8.335000e+02   0.000000e+00  -2.780000e+02   2.711136e-01
